number_id,gu_name,MY_id,type_id,PC_id,the_number_of_registered_vehicle
3257,은평구,2022-10,2,2,117
3258,은평구,2022-10,2,3,243
3259,은평구,2022-10,3,1,3
3260,은평구,2022-10,3,2,459
3261,은평구,2022-10,3,3,748
3262,은평구,2022-10,4,1,253
3263,은평구,2022-10,4,2,140
3264,은평구,2022-10,4,3,10
3265,종로구,2022-10,1,1,1
3266,종로구,2022-10,1,2,538
3267,종로구,2022-10,1,3,38
3268,종로구,2022-10,2,1,830
3269,종로구,2022-10,2,2,41
3270,종로구,2022-10,2,3,333
3271,종로구,2022-10,3,1,697
3272,종로구,2022-10,3,2,1
3273,종로구,2022-10,3,3,574
3274,종로구,2022-10,4,1,3
3275,종로구,2022-10,4,2,526
3276,종로구,2022-10,4,3,353
3277,중구,2022-10,1,1,288
3278,중구,2022-10,1,2,45
3279,중구,2022-10,1,3,313
3280,중구,2022-10,2,1,3
3281,중구,2022-10,2,2,48
3282,중구,2022-10,2,3,604
3283,중구,2022-10,3,1,1
3284,중구,2022-10,3,2,880
3285,중구,2022-10,3,3,230
3286,중구,2022-10,4,1,865
3287,중구,2022-10,4,2,181
3288,중구,2022-10,4,3,5
3289,중랑구,2022-10,1,1,81
3290,중랑구,2022-10,1,2,90
3291,중랑구,2022-10,1,3,415
3292,중랑구,2022-10,2,1,866
3293,중랑구,2022-10,2,2,96
3294,중랑구,2022-10,2,3,362
3295,중랑구,2022-10,3,1,3
3296,중랑구,2022-10,3,2,474
3297,중랑구,2022-10,3,3,545
3298,중랑구,2022-10,4,1,58
3299,중랑구,2022-10,4,2,121
3300,중랑구,2022-10,4,3,11
3301,강남구,2022-11,1,1,156
3302,강남구,2022-11,1,2,206
3303,강남구,2022-11,1,3,959
3304,강남구,2022-11,2,1,604
3305,강남구,2022-11,2,2,226
3306,강남구,2022-11,2,3,719
3307,강남구,2022-11,3,1,4
3308,강남구,2022-11,3,2,141
3309,강남구,2022-11,3,3,594
3310,강남구,2022-11,4,1,787
3311,강남구,2022-11,4,2,190
3312,강남구,2022-11,4,3,13
3313,강동구,2022-11,1,1,105
3314,강동구,2022-11,1,2,128
3315,강동구,2022-11,1,3,30
3316,강동구,2022-11,2,1,138
3317,강동구,2022-11,2,2,133
3318,강동구,2022-11,2,3,273
3319,강동구,2022-11,3,1,3
3320,강동구,2022-11,3,2,599
3321,강동구,2022-11,3,3,797
3322,강동구,2022-11,4,1,440
3323,강동구,2022-11,4,2,158
3324,강동구,2022-11,4,3,12
3325,강북구,2022-11,1,1,102
3326,강북구,2022-11,1,2,60
3327,강북구,2022-11,1,3,982
3328,강북구,2022-11,2,1,89
3329,강북구,2022-11,2,2,63
3330,강북구,2022-11,2,3,173
3331,강북구,2022-11,3,1,2
3332,강북구,2022-11,3,2,440
3333,강북구,2022-11,3,3,717
3334,강북구,2022-11,4,1,222
3335,강북구,2022-11,4,2,136
3336,강북구,2022-11,4,3,7
3337,강서구,2022-11,1,1,131
3338,강서구,2022-11,1,2,167
3339,강서구,2022-11,1,3,831
3340,강서구,2022-11,2,1,284
3341,강서구,2022-11,2,2,179
3342,강서구,2022-11,2,3,246
3343,강서구,2022-11,3,1,4
3344,강서구,2022-11,3,2,627
3345,강서구,2022-11,3,3,1
3346,강서구,2022-11,4,1,6
3347,강서구,2022-11,4,2,69
3348,강서구,2022-11,4,3,164
3349,관악구,2022-11,1,1,91
3350,관악구,2022-11,1,2,99
3351,관악구,2022-11,1,3,744
3352,관악구,2022-11,2,1,149
3353,관악구,2022-11,2,2,102
3354,관악구,2022-11,2,3,984
3355,관악구,2022-11,3,1,3
3356,관악구,2022-11,3,2,405
3357,관악구,2022-11,3,3,304
3358,관악구,2022-11,4,1,755
3359,관악구,2022-11,4,2,147
3360,관악구,2022-11,4,3,9
3361,광진구,2022-11,1,1,86
3362,광진구,2022-11,1,2,80
3363,광진구,2022-11,1,3,400
3364,광진구,2022-11,2,1,458
3365,광진구,2022-11,2,2,83
3366,광진구,2022-11,2,3,944
3367,광진구,2022-11,3,1,2
3368,광진구,2022-11,3,2,373
3369,광진구,2022-11,3,3,367
3370,광진구,2022-11,4,1,783
3371,광진구,2022-11,4,2,168
3372,광진구,2022-11,4,3,9
3373,구로구,2022-11,1,1,99
3374,구로구,2022-11,1,2,114
3375,구로구,2022-11,1,3,286
3376,구로구,2022-11,2,1,970
3377,구로구,2022-11,2,2,125
3378,구로구,2022-11,2,3,355
3379,구로구,2022-11,3,1,4
3380,구로구,2022-11,3,2,532
3381,구로구,2022-11,3,3,557
3382,구로구,2022-11,4,1,154
3383,구로구,2022-11,4,2,136
3384,구로구,2022-11,4,3,14
3385,금천구,2022-11,1,1,50
3386,금천구,2022-11,1,2,70
3387,금천구,2022-11,1,3,975
3388,금천구,2022-11,2,1,417
3389,금천구,2022-11,2,2,74
3390,금천구,2022-11,2,3,442
3391,금천구,2022-11,3,1,3
3392,금천구,2022-11,3,2,3
3393,금천구,2022-11,3,3,464
3394,금천구,2022-11,4,1,496
3395,금천구,2022-11,4,2,76
3396,금천구,2022-11,4,3,10
3397,노원구,2022-11,1,1,88
3398,노원구,2022-11,1,2,129
3399,노원구,2022-11,1,3,348
3400,노원구,2022-11,2,1,511
3401,노원구,2022-11,2,2,134
3402,노원구,2022-11,2,3,947
3403,노원구,2022-11,3,1,3
3404,노원구,2022-11,3,2,732
3405,노원구,2022-11,3,3,841
3406,노원구,2022-11,4,1,626
3407,노원구,2022-11,4,2,176
3408,노원구,2022-11,4,3,10
3409,도봉구,2022-11,1,1,94
3410,도봉구,2022-11,1,2,76
3411,도봉구,2022-11,1,3,856
3412,도봉구,2022-11,2,1,727
3413,도봉구,2022-11,2,2,81
3414,도봉구,2022-11,2,3,677
3415,도봉구,2022-11,3,1,2
3416,도봉구,2022-11,3,2,620
3417,도봉구,2022-11,3,3,572
3418,도봉구,2022-11,4,1,244
3419,도봉구,2022-11,4,2,126
3420,도봉구,2022-11,4,3,8
3421,동대문구,2022-11,1,1,106
3422,동대문구,2022-11,1,2,81
3423,동대문구,2022-11,1,3,405
3424,동대문구,2022-11,2,1,206
3425,동대문구,2022-11,2,2,83
3426,동대문구,2022-11,2,3,717
3427,동대문구,2022-11,3,1,2
3428,동대문구,2022-11,3,2,901
3429,동대문구,2022-11,3,3,151
3430,동대문구,2022-11,4,1,109
3431,동대문구,2022-11,4,2,141
3432,동대문구,2022-11,4,3,9
3433,동작구,2022-11,1,1,108
3434,동작구,2022-11,1,2,93
3435,동작구,2022-11,1,3,709
3436,동작구,2022-11,2,1,175
3437,동작구,2022-11,2,2,94
3438,동작구,2022-11,2,3,992
3439,동작구,2022-11,3,1,2
3440,동작구,2022-11,3,2,504
3441,동작구,2022-11,3,3,138
3442,동작구,2022-11,4,1,692
3443,동작구,2022-11,4,2,128
3444,동작구,2022-11,4,3,6
3445,마포구,2022-11,1,1,101
3446,마포구,2022-11,1,2,101
3447,마포구,2022-11,1,3,16
3448,마포구,2022-11,2,1,578
3449,마포구,2022-11,2,2,105
3450,마포구,2022-11,2,3,695
3451,마포구,2022-11,3,1,2
3452,마포구,2022-11,3,2,782
3453,마포구,2022-11,3,3,669
3454,마포구,2022-11,4,1,506
3455,마포구,2022-11,4,2,166
3456,마포구,2022-11,4,3,9
3457,서대문구,2022-11,1,1,203
3458,서대문구,2022-11,1,2,76
3459,서대문구,2022-11,1,3,125
3460,서대문구,2022-11,2,1,176
3461,서대문구,2022-11,2,2,79
3462,서대문구,2022-11,2,3,504
3463,서대문구,2022-11,3,1,2
3464,서대문구,2022-11,3,2,211
3465,서대문구,2022-11,3,3,432
3466,서대문구,2022-11,4,1,751
3467,서대문구,2022-11,4,2,132
3468,서대문구,2022-11,4,3,5
3469,서초구,2022-11,1,1,204
3470,서초구,2022-11,1,2,151
3471,서초구,2022-11,1,3,178
3472,서초구,2022-11,2,1,949
3473,서초구,2022-11,2,2,156
3474,서초구,2022-11,2,3,331
3475,서초구,2022-11,3,1,3
3476,서초구,2022-11,3,2,143
3477,서초구,2022-11,3,3,739
3478,서초구,2022-11,4,1,10
3479,서초구,2022-11,4,2,176
3480,서초구,2022-11,4,3,10
3481,성동구,2022-11,1,1,119
3482,성동구,2022-11,1,2,82
3483,성동구,2022-11,1,3,832
3484,성동구,2022-11,2,1,99
3485,성동구,2022-11,2,2,91
3486,성동구,2022-11,2,3,50
3487,성동구,2022-11,3,1,2
3488,성동구,2022-11,3,2,63
3489,성동구,2022-11,3,3,930
3490,성동구,2022-11,4,1,39
3491,성동구,2022-11,4,2,177
3492,성동구,2022-11,4,3,8
3493,성북구,2022-11,1,1,94
3494,성북구,2022-11,1,2,105
3495,성북구,2022-11,1,3,238
3496,성북구,2022-11,2,1,138
3497,성북구,2022-11,2,2,107
3498,성북구,2022-11,2,3,470
3499,성북구,2022-11,3,1,3
3500,성북구,2022-11,3,2,129
3501,성북구,2022-11,3,3,1
3502,성북구,2022-11,4,1,4
3503,성북구,2022-11,4,2,300
3504,성북구,2022-11,4,3,153
3505,송파구,2022-11,1,1,129
3506,송파구,2022-11,1,2,206
3507,송파구,2022-11,1,3,249
3508,송파구,2022-11,2,1,218
3509,송파구,2022-11,2,2,213
3510,송파구,2022-11,2,3,596
3511,송파구,2022-11,3,1,4
3512,송파구,2022-11,3,2,463
3513,송파구,2022-11,3,3,1
3514,송파구,2022-11,4,1,6
3515,송파구,2022-11,4,2,233
3516,송파구,2022-11,4,3,159
3517,양천구,2022-11,1,1,122
3518,양천구,2022-11,1,2,127
3519,양천구,2022-11,1,3,627
3520,양천구,2022-11,2,1,494
3521,양천구,2022-11,2,2,132
3522,양천구,2022-11,2,3,243
3523,양천구,2022-11,3,1,3
3524,양천구,2022-11,3,2,398
3525,양천구,2022-11,3,3,762
3526,양천구,2022-11,4,1,218
3527,양천구,2022-11,4,2,139
3528,양천구,2022-11,4,3,11
3529,영등포구,2022-11,1,1,135
3530,영등포구,2022-11,1,2,117
3531,영등포구,2022-11,1,3,501
3532,영등포구,2022-11,2,1,138
3533,영등포구,2022-11,2,2,120
3534,영등포구,2022-11,2,3,774
3535,영등포구,2022-11,3,1,4
3536,영등포구,2022-11,3,2,64
3537,영등포구,2022-11,3,3,160
3538,영등포구,2022-11,4,1,282
3539,영등포구,2022-11,4,2,169
3540,영등포구,2022-11,4,3,13
3541,용산구,2022-11,1,1,246
3542,용산구,2022-11,1,2,65
3543,용산구,2022-11,1,3,422
3544,용산구,2022-11,2,1,337
3545,용산구,2022-11,2,2,67
3546,용산구,2022-11,2,3,5
3547,용산구,2022-11,3,1,1
3548,용산구,2022-11,3,2,990
3549,용산구,2022-11,3,3,58
3550,용산구,2022-11,4,1,176
3551,용산구,2022-11,4,2,145
3552,용산구,2022-11,4,3,5
3553,은평구,2022-11,1,1,98
3554,은평구,2022-11,1,2,112
3555,은평구,2022-11,1,3,953
3556,은평구,2022-11,2,1,106
3557,은평구,2022-11,2,2,117
3558,은평구,2022-11,2,3,157
3559,은평구,2022-11,3,1,3
3560,은평구,2022-11,3,2,443
3561,은평구,2022-11,3,3,747
3562,은평구,2022-11,4,1,236
3563,은평구,2022-11,4,2,140
3564,은평구,2022-11,4,3,10
3565,종로구,2022-11,1,1,1
3566,종로구,2022-11,1,2,538
3567,종로구,2022-11,1,3,39
3568,종로구,2022-11,2,1,811
3569,종로구,2022-11,2,2,41
3570,종로구,2022-11,2,3,373
3571,종로구,2022-11,3,1,650
3572,종로구,2022-11,3,2,1
3573,종로구,2022-11,3,3,559
3574,종로구,2022-11,4,1,3
3575,종로구,2022-11,4,2,465
3576,종로구,2022-11,4,3,346
3577,중구,2022-11,1,1,289
3578,중구,2022-11,1,2,45
3579,중구,2022-11,1,3,278
3580,중구,2022-11,2,1,958
3581,중구,2022-11,2,2,48
3582,중구,2022-11,2,3,525
3583,중구,2022-11,3,1,1
3584,중구,2022-11,3,2,874
3585,중구,2022-11,3,3,241
3586,중구,2022-11,4,1,875
3587,중구,2022-11,4,2,181
3588,중구,2022-11,4,3,5
3589,중랑구,2022-11,1,1,81
3590,중랑구,2022-11,1,2,90
3591,중랑구,2022-11,1,3,559
3592,중랑구,2022-11,2,1,869
3593,중랑구,2022-11,2,2,96
3594,중랑구,2022-11,2,3,509
3595,중랑구,2022-11,3,1,3
3596,중랑구,2022-11,3,2,462
3597,중랑구,2022-11,3,3,546
3598,중랑구,2022-11,4,1,46
3599,중랑구,2022-11,4,2,121
3600,중랑구,2022-11,4,3,11
3601,강남구,2022-12,1,1,154
3602,강남구,2022-12,1,2,207
3603,강남구,2022-12,1,3,377
3604,강남구,2022-12,2,1,810
3605,강남구,2022-12,2,2,227
3606,강남구,2022-12,2,3,341
3607,강남구,2022-12,3,1,4
3608,강남구,2022-12,3,2,115
3609,강남구,2022-12,3,3,593
3610,강남구,2022-12,4,1,761
3611,강남구,2022-12,4,2,178
3612,강남구,2022-12,4,3,13
3613,강동구,2022-12,1,1,104
3614,강동구,2022-12,1,2,128
3615,강동구,2022-12,1,3,197
3616,강동구,2022-12,2,1,93
3617,강동구,2022-12,2,2,133
3618,강동구,2022-12,2,3,394
3619,강동구,2022-12,3,1,3
3620,강동구,2022-12,3,2,573
3621,강동구,2022-12,3,3,810
3622,강동구,2022-12,4,1,426
3623,강동구,2022-12,4,2,158
3624,강동구,2022-12,4,3,12
3625,강북구,2022-12,1,1,103
3626,강북구,2022-12,1,2,60
3627,강북구,2022-12,1,3,943
3628,강북구,2022-12,2,1,68
3629,강북구,2022-12,2,2,63
3630,강북구,2022-12,2,3,114
3631,강북구,2022-12,3,1,2
3632,강북구,2022-12,3,2,431
3633,강북구,2022-12,3,3,718
3634,강북구,2022-12,4,1,219
3635,강북구,2022-12,4,2,133
3636,강북구,2022-12,4,3,7
3637,강서구,2022-12,1,1,128
3638,강서구,2022-12,1,2,168
3639,강서구,2022-12,1,3,42
3640,강서구,2022-12,2,1,248
3641,강서구,2022-12,2,2,179
3642,강서구,2022-12,2,3,418
3643,강서구,2022-12,3,1,4
3644,강서구,2022-12,3,2,595
3645,강서구,2022-12,3,3,1
3646,강서구,2022-12,4,1,6
3647,강서구,2022-12,4,2,21
3648,강서구,2022-12,4,3,164
3649,관악구,2022-12,1,1,92
3650,관악구,2022-12,1,2,99
3651,관악구,2022-12,1,3,640
3652,관악구,2022-12,2,1,136
3653,관악구,2022-12,2,2,102
3654,관악구,2022-12,2,3,868
3655,관악구,2022-12,3,1,3
3656,관악구,2022-12,3,2,360
3657,관악구,2022-12,3,3,301
3658,관악구,2022-12,4,1,707
3659,관악구,2022-12,4,2,147
3660,관악구,2022-12,4,3,9
3661,광진구,2022-12,1,1,87
3662,광진구,2022-12,1,2,80
3663,광진구,2022-12,1,3,403
3664,광진구,2022-12,2,1,435
3665,광진구,2022-12,2,2,83
3666,광진구,2022-12,2,3,925
3667,광진구,2022-12,3,1,2
3668,광진구,2022-12,3,2,359
3669,광진구,2022-12,3,3,364
3670,광진구,2022-12,4,1,767
3671,광진구,2022-12,4,2,166
3672,광진구,2022-12,4,3,9
3673,구로구,2022-12,1,1,108
3674,구로구,2022-12,1,2,114
3675,구로구,2022-12,1,3,713
3676,구로구,2022-12,2,1,322
3677,구로구,2022-12,2,2,126
3678,구로구,2022-12,2,3,143
3679,구로구,2022-12,3,1,4
3680,구로구,2022-12,3,2,504
3681,구로구,2022-12,3,3,562
3682,구로구,2022-12,4,1,130
3683,구로구,2022-12,4,2,135
3684,구로구,2022-12,4,3,14
3685,금천구,2022-12,1,1,51
3686,금천구,2022-12,1,2,71
3687,금천구,2022-12,1,3,122
3688,금천구,2022-12,2,1,498
3689,금천구,2022-12,2,2,74
3690,금천구,2022-12,2,3,671
3691,금천구,2022-12,3,1,2
3692,금천구,2022-12,3,2,986
3693,금천구,2022-12,3,3,471
3694,금천구,2022-12,4,1,486
3695,금천구,2022-12,4,2,76
3696,금천구,2022-12,4,3,10
3697,노원구,2022-12,1,1,87
3698,노원구,2022-12,1,2,129
3699,노원구,2022-12,1,3,347
3700,노원구,2022-12,2,1,522
3701,노원구,2022-12,2,2,134
3702,노원구,2022-12,2,3,956
3703,노원구,2022-12,3,1,3
3704,노원구,2022-12,3,2,708
3705,노원구,2022-12,3,3,836
3706,노원구,2022-12,4,1,596
3707,노원구,2022-12,4,2,176
3708,노원구,2022-12,4,3,10
3709,도봉구,2022-12,1,1,94
3710,도봉구,2022-12,1,2,76
3711,도봉구,2022-12,1,3,886
3712,도봉구,2022-12,2,1,699
3713,도봉구,2022-12,2,2,81
3714,도봉구,2022-12,2,3,679
3715,도봉구,2022-12,3,1,2
3716,도봉구,2022-12,3,2,600
3717,도봉구,2022-12,3,3,569
3718,도봉구,2022-12,4,1,220
3719,도봉구,2022-12,4,2,127
3720,도봉구,2022-12,4,3,8
3721,동대문구,2022-12,1,1,106
3722,동대문구,2022-12,1,2,81
3723,동대문구,2022-12,1,3,388
3724,동대문구,2022-12,2,1,388
3725,동대문구,2022-12,2,2,83
3726,동대문구,2022-12,2,3,882
3727,동대문구,2022-12,3,1,2
3728,동대문구,2022-12,3,2,880
3729,동대문구,2022-12,3,3,151
3730,동대문구,2022-12,4,1,87
3731,동대문구,2022-12,4,2,141
3732,동대문구,2022-12,4,3,9
3733,동작구,2022-12,1,1,105
3734,동작구,2022-12,1,2,93
3735,동작구,2022-12,1,3,620
3736,동작구,2022-12,2,1,185
3737,동작구,2022-12,2,2,94
3738,동작구,2022-12,2,3,910
3739,동작구,2022-12,3,1,2
3740,동작구,2022-12,3,2,498
3741,동작구,2022-12,3,3,136
3742,동작구,2022-12,4,1,684
3743,동작구,2022-12,4,2,129
3744,동작구,2022-12,4,3,6
3745,마포구,2022-12,1,1,94
3746,마포구,2022-12,1,2,101
3747,마포구,2022-12,1,3,279
3748,마포구,2022-12,2,1,571
3749,마포구,2022-12,2,2,105
3750,마포구,2022-12,2,3,944
3751,마포구,2022-12,3,1,2
3752,마포구,2022-12,3,2,768
3753,마포구,2022-12,3,3,667
3754,마포구,2022-12,4,1,489
3755,마포구,2022-12,4,2,164
3756,마포구,2022-12,4,3,9
3757,서대문구,2022-12,1,1,219
3758,서대문구,2022-12,1,2,76
3759,서대문구,2022-12,1,3,550
3760,서대문구,2022-12,2,1,232
3761,서대문구,2022-12,2,2,80
3762,서대문구,2022-12,2,3,1
3763,서대문구,2022-12,3,1,2
3764,서대문구,2022-12,3,2,209
3765,서대문구,2022-12,3,3,434
3766,서대문구,2022-12,4,1,751
3767,서대문구,2022-12,4,2,131
3768,서대문구,2022-12,4,3,5
3769,서초구,2022-12,1,1,217
3770,서초구,2022-12,1,2,151
3771,서초구,2022-12,1,3,437
3772,서초구,2022-12,2,1,892
3773,서초구,2022-12,2,2,156
3774,서초구,2022-12,2,3,546
3775,서초구,2022-12,3,1,3
3776,서초구,2022-12,3,2,155
3777,서초구,2022-12,3,3,739
3778,서초구,2022-12,4,1,24
3779,서초구,2022-12,4,2,174
3780,서초구,2022-12,4,3,10
3781,성동구,2022-12,1,1,119
3782,성동구,2022-12,1,2,82
3783,성동구,2022-12,1,3,795
3784,성동구,2022-12,2,1,320
3785,성동구,2022-12,2,2,90
3786,성동구,2022-12,2,3,234
3787,성동구,2022-12,3,1,2
3788,성동구,2022-12,3,2,37
3789,성동구,2022-12,3,3,924
3790,성동구,2022-12,4,1,9
3791,성동구,2022-12,4,2,183
3792,성동구,2022-12,4,3,8
3793,성북구,2022-12,1,1,95
3794,성북구,2022-12,1,2,105
3795,성북구,2022-12,1,3,252
3796,성북구,2022-12,2,1,131
3797,성북구,2022-12,2,2,107
3798,성북구,2022-12,2,3,478
3799,성북구,2022-12,3,1,3
3800,성북구,2022-12,3,2,118
3801,성북구,2022-12,3,3,1
3802,성북구,2022-12,4,1,4
3803,성북구,2022-12,4,2,289
3804,성북구,2022-12,4,3,149
3805,송파구,2022-12,1,1,129
3806,송파구,2022-12,1,2,206
3807,송파구,2022-12,1,3,371
3808,송파구,2022-12,2,1,217
3809,송파구,2022-12,2,2,213
3810,송파구,2022-12,2,3,717
3811,송파구,2022-12,3,1,4
3812,송파구,2022-12,3,2,445
3813,송파구,2022-12,3,3,1
3814,송파구,2022-12,4,1,6
3815,송파구,2022-12,4,2,224
3816,송파구,2022-12,4,3,160
3817,양천구,2022-12,1,1,121
3818,양천구,2022-12,1,2,127
3819,양천구,2022-12,1,3,739
3820,양천구,2022-12,2,1,503
3821,양천구,2022-12,2,2,132
3822,양천구,2022-12,2,3,363
3823,양천구,2022-12,3,1,3
3824,양천구,2022-12,3,2,374
3825,양천구,2022-12,3,3,759
3826,양천구,2022-12,4,1,192
3827,양천구,2022-12,4,2,137
3828,양천구,2022-12,4,3,11
3829,영등포구,2022-12,1,1,140
3830,영등포구,2022-12,1,2,117
3831,영등포구,2022-12,1,3,615
3832,영등포구,2022-12,2,1,133
3833,영등포구,2022-12,2,2,120
3834,영등포구,2022-12,2,3,888
3835,영등포구,2022-12,3,1,4
3836,영등포구,2022-12,3,2,47
3837,영등포구,2022-12,3,3,158
3838,영등포구,2022-12,4,1,262
3839,영등포구,2022-12,4,2,170
3840,영등포구,2022-12,4,3,13
3841,용산구,2022-12,1,1,239
3842,용산구,2022-12,1,2,65
3843,용산구,2022-12,1,3,407
3844,용산구,2022-12,2,1,330
3845,용산구,2022-12,2,2,66
3846,용산구,2022-12,2,3,976
3847,용산구,2022-12,3,1,1
3848,용산구,2022-12,3,2,985
3849,용산구,2022-12,3,3,66
3850,용산구,2022-12,4,1,176
3851,용산구,2022-12,4,2,144
3852,용산구,2022-12,4,3,5
3853,은평구,2022-12,1,1,97
3854,은평구,2022-12,1,2,112
3855,은평구,2022-12,1,3,672
3856,은평구,2022-12,2,1,82
3857,은평구,2022-12,2,2,116
3858,은평구,2022-12,2,3,851
3859,은평구,2022-12,3,1,3
3860,은평구,2022-12,3,2,409
3861,은평구,2022-12,3,3,747
3862,은평구,2022-12,4,1,201
3863,은평구,2022-12,4,2,138
3864,은평구,2022-12,4,3,10
3865,종로구,2022-12,1,1,1
3866,종로구,2022-12,1,2,703
3867,종로구,2022-12,1,3,39
3868,종로구,2022-12,2,1,798
3869,종로구,2022-12,2,2,41
3870,종로구,2022-12,2,3,557
3871,종로구,2022-12,3,1,659
3872,종로구,2022-12,3,2,1
3873,종로구,2022-12,3,3,558
3874,종로구,2022-12,4,1,3
3875,종로구,2022-12,4,2,472
3876,종로구,2022-12,4,3,344
3877,중구,2022-12,1,1,298
3878,중구,2022-12,1,2,44
3879,중구,2022-12,1,3,948
3880,중구,2022-12,2,1,880
3881,중구,2022-12,2,2,48
3882,중구,2022-12,2,3,126
3883,중구,2022-12,3,1,1
3884,중구,2022-12,3,2,868
3885,중구,2022-12,3,3,228
3886,중구,2022-12,4,1,871
3887,중구,2022-12,4,2,184
3888,중구,2022-12,4,3,5
3889,중랑구,2022-12,1,1,80
3890,중랑구,2022-12,1,2,90
3891,중랑구,2022-12,1,3,730
3892,중랑구,2022-12,2,1,938
3893,중랑구,2022-12,2,2,96
3894,중랑구,2022-12,2,3,748
3895,중랑구,2022-12,3,1,3
3896,중랑구,2022-12,3,2,440
3897,중랑구,2022-12,3,3,546
3898,중랑구,2022-12,4,1,21
3899,중랑구,2022-12,4,2,121
3900,중랑구,2022-12,4,3,11
3901,강남구,2023-01,1,1,154
3902,강남구,2023-01,1,2,207
3903,강남구,2023-01,1,3,692
3904,강남구,2023-01,2,1,642
3905,강남구,2023-01,2,2,227
3906,강남구,2023-01,2,3,488
3907,강남구,2023-01,3,1,4
3908,강남구,2023-01,3,2,112
3909,강남구,2023-01,3,3,587
3910,강남구,2023-01,4,1,753
3911,강남구,2023-01,4,2,176
3912,강남구,2023-01,4,3,13
3913,강동구,2023-01,1,1,102
3914,강동구,2023-01,1,2,128
3915,강동구,2023-01,1,3,422
3916,강동구,2023-01,2,1,111
3917,강동구,2023-01,2,2,133
3918,강동구,2023-01,2,3,635
3919,강동구,2023-01,3,1,3
3920,강동구,2023-01,3,2,569
3921,강동구,2023-01,3,3,819
3922,강동구,2023-01,4,1,431
3923,강동구,2023-01,4,2,159
3924,강동구,2023-01,4,3,12
3925,강북구,2023-01,1,1,103
3926,강북구,2023-01,1,2,60
3927,강북구,2023-01,1,3,998
3928,강북구,2023-01,2,1,66
3929,강북구,2023-01,2,2,63
3930,강북구,2023-01,2,3,167
3931,강북구,2023-01,3,1,2
3932,강북구,2023-01,3,2,411
3933,강북구,2023-01,3,3,716
3934,강북구,2023-01,4,1,193
3935,강북구,2023-01,4,2,132
3936,강북구,2023-01,4,3,7
3937,강서구,2023-01,1,1,129
3938,강서구,2023-01,1,2,167
3939,강서구,2023-01,1,3,350
3940,강서구,2023-01,2,1,195
3941,강서구,2023-01,2,2,178
3942,강서구,2023-01,2,3,674
3943,강서구,2023-01,3,1,4
3944,강서구,2023-01,3,2,632
3945,강서구,2023-01,3,3,1
3946,강서구,2023-01,4,1,6
3947,강서구,2023-01,4,2,41
3948,강서구,2023-01,4,3,164
3949,관악구,2023-01,1,1,91
3950,관악구,2023-01,1,2,99
3951,관악구,2023-01,1,3,804
3952,관악구,2023-01,2,1,123
3953,관악구,2023-01,2,2,103
